Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID,_merge
P103858,NY,PPO,4,2025-06-05,2025-01-01,CL0437,2,RR00053,left_only
P103859,OH,EPO,1,2026-02-12,2025-01-01,CL0182,4,RR00393,left_only
P103860,MA,POS,4,2025-08-13,2025-01-01,CL0274,3,RR00152,left_only
P103861,IL,EPO,5,2026-08-03,2025-01-01,CL0159,2,RR00348,left_only
P103863,CT,HMO,4,2025-07-14,2025-01-01,CL0709,4,RR00020,left_only
P103865,NJ,PPO,1,2026-01-31,2025-01-01,CL0155,4,RR00088,left_only
P103865,NJ,PPO,1,2026-01-31,2025-01-01,CL0593,2,RR00092,left_only
P103866,OH,PPO,2,2026-10-25,2025-01-01,CL0282,2,RR00375,left_only
P103867,NY,HMO,2,2026-08-19,2025-01-01,CL0117,1,RR00057,left_only
P103870,NY,POS,3,2026-06-26,2025-01-01,CL0240,1,RR00075,left_only
P103874,CA,HMO,2,2025-06-17,2025-01-01,CL0051,5,RR00206,left_only
P103874,CA,HMO,2,2025-06-17,2025-01-01,CL0386,5,RR00208,left_only
P103876,TX,EPO,4,2026-05-12,2025-01-01,CL0311,4,RR00258,left_only
P103880,IL,PPO,2,2026-11-20,2025-01-01,CL0384,3,RR00326,left_only
P103881,CA,EPO,3,2026-04-02,2025-01-01,CL0580,3,RR00216,left_only
P103881,CA,EPO,3,2026-04-02,2025-01-01,CL0918,3,RR00221,left_only
P103883,NJ,HMO,5,2025-10-29,2025-01-01,CL0040,2,RR00097,left_only
P103883,NJ,HMO,5,2025-10-29,2025-01-01,CL0446,4,RR00100,left_only
P103887,PA,HMO,5,2025-12-26,2025-01-01,CL0770,3,RR00177,left_only
P103887,PA,HMO,5,2025-12-26,2025-01-01,CL0966,5,RR00181,left_only
P103888,NY,PPO,5,2025-09-18,2025-01-01,CL0930,5,RR00047,left_only
P103892,OH,PPO,3,2025-04-22,2025-01-01,CL0603,4,RR00372,left_only
P103893,IL,POS,4,2026-08-16,2025-01-01,CL0593,2,RR00364,left_only
P103896,IL,EPO,2,2026-01-27,2025-01-01,CL0283,2,RR00343,left_only
P103896,IL,EPO,2,2026-01-27,2025-01-01,CL0767,2,RR00352,left_only
P103896,IL,EPO,2,2026-01-27,2025-01-01,CL0683,3,RR00353,left_only
P103897,MA,HMO,2,2025-11-24,2025-01-01,CL0913,1,RR00138,left_only
P103898,NY,POS,1,2025-08-03,2025-01-01,CL0240,1,RR00075,left_only
P103905,PA,HMO,4,2026-01-07,2025-01-01,CL0046,4,RR00175,left_only
P103907,NJ,EPO,4,2025-09-21,2025-01-01,CL0638,5,RR00114,left_only
P103908,PA,HMO,5,2025-04-20,2025-01-01,CL0455,5,RR00173,left_only
P103911,MA,PPO,1,2025-08-14,2025-01-01,CL0915,4,RR00126,left_only
P103912,NY,POS,5,2025-07-04,2025-01-01,CL0317,2,RR00071,left_only
P103912,NY,POS,5,2025-07-04,2025-01-01,CL0937,4,RR00080,left_only
P103913,IL,PPO,2,2025-01-31,2025-01-01,CL0384,3,RR00326,left_only
P103913,IL,PPO,2,2025-01-31,2025-01-01,CL0666,4,RR00330,left_only
P103914,CT,PPO,4,2026-09-06,2025-01-01,CL0514,1,RR00008,left_only
P103916,MA,HMO,4,2025-12-05,2025-01-01,CL0803,3,RR00131,left_only
P103918,CT,HMO,2,2026-10-14,2025-01-01,CL0043,5,RR00014,left_only
P103922,CT,PPO,4,2026-04-02,2025-01-01,CL0412,4,RR00005,left_only
P103925,IL,PPO,1,2026-01-22,2025-01-01,CL0270,2,RR00322,left_only
P103925,IL,PPO,1,2026-01-22,2025-01-01,CL0340,1,RR00323,left_only
P103926,OH,EPO,2,2026-04-04,2025-01-01,CL0026,3,RR00390,left_only
P103926,OH,EPO,2,2026-04-04,2025-01-01,CL0182,4,RR00393,left_only
P103927,CA,HMO,1,2026-08-09,2025-01-01,CL0290,4,RR00211,left_only
P103929,CT,HMO,2,2025-09-26,2025-01-01,CL0331,2,RR00016,left_only
P103931,NY,POS,4,2025-12-12,2025-01-01,CL0747,5,RR00074,left_only
P103932,CA,POS,5,2026-12-25,2025-01-01,CL0793,4,RR00228,left_only
P103932,CA,POS,5,2026-12-25,2025-01-01,CL0340,3,RR00234,left_only
P103935,MA,PPO,5,2025-12-31,2025-01-01,CL0073,5,RR00130,left_only
P103936,PA,PPO,5,2025-01-14,2025-01-01,CL0139,2,RR00167,left_only
P103937,IL,EPO,3,2025-05-16,2025-01-01,CL0908,4,RR00345,left_only
P103939,IL,POS,3,2026-02-01,2025-01-01,CL0914,5,RR00360,left_only
P103941,NJ,POS,3,2026-12-06,2025-01-01,CL0294,1,RR00117,left_only
P103948,MA,HMO,3,2025-07-25,2025-01-01,CL0913,1,RR00138,left_only
P103950,TX,EPO,2,2026-01-16,2025-01-01,CL0842,4,RR00256,left_only
P103954,MA,PPO,5,2026-08-15,2025-01-01,CL0539,3,RR00127,left_only
P103955,CT,EPO,2,2025-02-11,2025-01-01,CL0426,4,RR00027,left_only
P103957,PA,EPO,2,2026-06-06,2025-01-01,CL0863,2,RR00184,left_only
P103957,PA,EPO,2,2026-06-06,2025-01-01,CL0290,5,RR00185,left_only
P103959,FL,PPO,1,2025-11-08,2025-01-01,CL0977,3,RR00279,left_only
P103961,NJ,POS,2,2026-08-21,2025-01-01,CL0554,1,RR00123,left_only
P103962,OH,EPO,4,2025-04-23,2025-01-01,CL0354,4,RR00389,left_only
P103962,OH,EPO,4,2025-04-23,2025-01-01,CL0841,3,RR00399,left_only
P103965,TX,HMO,3,2025-06-24,2025-01-01,CL0125,4,RR00247,left_only
P103965,TX,HMO,3,2025-06-24,2025-01-01,CL0317,2,RR00253,left_only
P103971,FL,EPO,1,2025-08-01,2025-01-01,CL0993,2,RR00307,left_only
P103973,OH,EPO,2,2025-05-04,2025-01-01,CL0435,5,RR00391,left_only
P103974,CA,PPO,5,2026-10-02,2025-01-01,CL0869,1,RR00200,left_only
P103977,FL,PPO,5,2025-03-26,2025-01-01,CL0050,2,RR00281,left_only
P103982,IL,PPO,5,2026-09-24,2025-01-01,CL0296,3,RR00320,left_only
P103986,CT,POS,3,2026-03-17,2025-01-01,CL0034,5,RR00035,left_only
P103986,CT,POS,3,2026-03-17,2025-01-01,CL0624,4,RR00040,left_only
P103988,CA,PPO,1,2026-10-20,2025-01-01,CL0671,4,RR00198,left_only
P103989,PA,PPO,1,2026-11-19,2025-01-01,CL0563,5,RR00163,left_only
P103989,PA,PPO,1,2026-11-19,2025-01-01,CL0006,5,RR00170,left_only
P103989,PA,PPO,1,2026-11-19,2025-01-01,CL0348,3,RR00172,left_only
P103990,IL,POS,2,2026-07-08,2025-01-01,CL0593,2,RR00364,left_only
P103990,IL,POS,2,2026-07-08,2025-01-01,CL0393,1,RR00368,left_only
P103992,FL,PPO,4,2026-12-31,2025-01-01,CL0977,3,RR00279,left_only
P103997,OH,HMO,3,2025-09-08,2025-01-01,CL0872,3,RR00381,left_only
P104000,NY,HMO,3,2025-11-02,2025-01-01,CL0207,5,RR00058,left_only
P104001,PA,HMO,5,2026-04-01,2025-01-01,CL0046,4,RR00175,left_only
P104006,IL,PPO,2,2026-05-03,2025-01-01,CL0391,2,RR00318,left_only
P104006,IL,PPO,2,2026-05-03,2025-01-01,CL0115,3,RR00328,left_only
P104009,TX,PPO,4,2026-12-06,2025-01-01,CL0106,1,RR00238,left_only
P104011,FL,POS,5,2025-05-02,2025-01-01,CL0390,4,RR00312,left_only
P104012,MA,POS,1,2025-03-18,2025-01-01,CL0310,3,RR00154,left_only
P104013,CT,PPO,4,2025-11-08,2025-01-01,CL0981,2,RR00004,left_only
P104014,TX,PPO,1,2025-04-22,2025-01-01,CL0065,2,RR00239,left_only
P104015,NJ,EPO,4,2026-11-13,2025-01-01,CL0638,5,RR00114,left_only
P104017,NY,POS,5,2025-07-16,2025-01-01,CL0257,1,RR00073,left_only
P104017,NY,POS,5,2025-07-16,2025-01-01,CL0802,5,RR00078,left_only
P104020,CA,HMO,2,2025-08-18,2025-01-01,CL0283,1,RR00204,left_only
P104021,CA,HMO,2,2025-06-17,2025-01-01,CL0283,1,RR00204,left_only
P104023,PA,PPO,1,2025-06-21,2025-01-01,CL0994,3,RR00169,left_only
P104028,TX,POS,5,2025-12-20,2025-01-01,CL0332,5,RR00273,left_only
P104028,TX,POS,5,2025-12-20,2025-01-01,CL0623,2,RR00275,left_only
P104029,NJ,PPO,2,2025-02-18,2025-01-01,CL0689,1,RR00091,left_only
P104034,PA,POS,4,2026-07-25,2025-01-01,CL0876,5,RR00191,left_only
P104036,MA,PPO,3,2025-12-03,2025-01-01,CL0349,5,RR00125,left_only
P104037,FL,POS,3,2026-11-02,2025-01-01,CL0372,1,RR00310,left_only
P104041,PA,POS,4,2026-07-22,2025-01-01,CL0983,1,RR00192,left_only
P104043,MA,HMO,3,2025-04-24,2025-01-01,CL0247,1,RR00141,left_only
P104045,IL,POS,5,2026-06-24,2025-01-01,CL0276,4,RR00357,left_only
P104045,IL,POS,5,2026-06-24,2025-01-01,CL0393,1,RR00368,left_only
P104051,CT,HMO,1,2025-01-24,2025-01-01,CL0528,2,RR00017,left_only
P104052,OH,POS,1,2026-01-03,2025-01-01,CL0013,1,RR00404,left_only
P104054,TX,HMO,5,2025-06-25,2025-01-01,CL0670,4,RR00242,left_only
P104055,CT,POS,2,2026-03-05,2025-01-01,CL0657,3,RR00045,left_only
P104058,IL,POS,3,2026-05-29,2025-01-01,CL0914,5,RR00360,left_only
P104058,IL,POS,3,2026-05-29,2025-01-01,CL0076,4,RR00361,left_only
P104059,CA,PPO,4,2025-12-27,2025-01-01,CL0671,4,RR00198,left_only
P104064,IL,HMO,5,2026-06-11,2025-01-01,CL0701,3,RR00332,left_only
P104068,TX,POS,5,2025-12-15,2025-01-01,CL0612,2,RR00269,left_only
P104068,TX,POS,5,2025-12-15,2025-01-01,CL0308,4,RR00271,left_only
P104068,TX,POS,5,2025-12-15,2025-01-01,CL0950,3,RR00277,left_only
P104069,CT,HMO,5,2026-02-25,2025-01-01,CL0902,4,RR00015,left_only
P104071,NJ,POS,4,2025-03-05,2025-01-01,CL0513,3,RR00118,left_only
P104071,NJ,POS,4,2025-03-05,2025-01-01,CL0554,1,RR00123,left_only
P104072,IL,PPO,1,2025-10-17,2025-01-01,CL0384,3,RR00326,left_only
P104073,CA,EPO,2,2025-01-18,2025-01-01,CL0306,1,RR00217,left_only
P104075,PA,HMO,4,2025-11-26,2025-01-01,CL0922,5,RR00183,left_only
P104081,FL,PPO,3,2026-05-11,2025-01-01,CL0050,2,RR00281,left_only
P104082,PA,HMO,2,2026-03-02,2025-01-01,CL0046,4,RR00175,left_only
P104082,PA,HMO,2,2026-03-02,2025-01-01,CL0966,5,RR00181,left_only
P104085,CA,HMO,1,2026-03-26,2025-01-01,CL0497,2,RR00212,left_only
P104087,CA,POS,4,2026-08-22,2025-01-01,CL0602,1,RR00230,left_only
P104091,OH,POS,5,2026-05-08,2025-01-01,CL0569,2,RR00402,left_only
P104091,OH,POS,5,2026-05-08,2025-01-01,CL0013,1,RR00404,left_only
P104093,OH,HMO,5,2026-06-15,2025-01-01,CL0382,3,RR00379,left_only
P104094,OH,PPO,1,2026-01-28,2025-01-01,CL0603,4,RR00372,left_only
P104096,MA,PPO,5,2025-02-19,2025-01-01,CL0190,2,RR00129,left_only
P104097,NY,HMO,2,2025-10-22,2025-01-01,CL0207,5,RR00058,left_only
P104104,CA,EPO,4,2025-10-19,2025-01-01,CL0918,3,RR00221,left_only
P104105,FL,PPO,4,2025-09-07,2025-01-01,CL0048,4,RR00282,left_only
P104106,FL,EPO,3,2026-05-20,2025-01-01,CL0048,1,RR00301,left_only
P104107,IL,PPO,2,2025-04-08,2025-01-01,CL0069,3,RR00317,left_only
P104109,CT,HMO,1,2025-02-08,2025-01-01,CL0528,2,RR00017,left_only
P104110,NJ,PPO,1,2025-02-07,2025-01-01,CL0045,4,RR00087,left_only
P104111,NJ,POS,1,2025-10-27,2025-01-01,CL0554,1,RR00123,left_only
P104116,NY,POS,4,2025-06-13,2025-01-01,CL0331,4,RR00070,left_only
P104116,NY,POS,4,2025-06-13,2025-01-01,CL0937,4,RR00080,left_only
P104119,CA,EPO,3,2025-11-05,2025-01-01,CL0973,2,RR00214,left_only
P104120,CT,HMO,3,2025-09-19,2025-01-01,CL0618,5,RR00019,left_only
P104128,TX,POS,1,2026-05-16,2025-01-01,CL0332,5,RR00273,left_only
P104128,TX,POS,1,2026-05-16,2025-01-01,CL0950,3,RR00277,left_only
P104132,NJ,EPO,2,2025-02-28,2025-01-01,CL0926,1,RR00108,left_only
P104135,CT,EPO,4,2025-09-23,2025-01-01,CL0970,4,RR00024,left_only
P104135,CT,EPO,4,2025-09-23,2025-01-01,CL0979,5,RR00026,left_only
P104135,CT,EPO,4,2025-09-23,2025-01-01,CL0426,4,RR00027,left_only
P104137,PA,PPO,4,2025-08-24,2025-01-01,CL0994,3,RR00169,left_only
P104138,CT,HMO,1,2025-08-06,2025-01-01,CL0618,5,RR00019,left_only
P104139,CT,POS,5,2026-06-11,2025-01-01,CL0080,4,RR00036,left_only
P104140,CT,PPO,4,2026-03-17,2025-01-01,CL0412,4,RR00005,left_only
P104141,IL,POS,1,2026-10-12,2025-01-01,CL0064,1,RR00358,left_only
P104143,PA,HMO,4,2026-08-24,2025-01-01,CL0251,2,RR00176,left_only
P104145,IL,PPO,1,2026-10-10,2025-01-01,CL0296,3,RR00320,left_only
P104145,IL,PPO,1,2026-10-10,2025-01-01,CL0068,1,RR00321,left_only
P104145,IL,PPO,1,2026-10-10,2025-01-01,CL0384,3,RR00326,left_only
P104146,CA,EPO,4,2026-04-14,2025-01-01,CL0090,3,RR00218,left_only
P104147,IL,EPO,2,2025-04-20,2025-01-01,CL0908,4,RR00345,left_only
P104150,CT,PPO,4,2026-02-18,2025-01-01,CL0514,1,RR00008,left_only
P104154,NJ,PPO,1,2026-07-01,2025-01-01,CL0306,5,RR00089,left_only
P104155,NJ,POS,1,2026-12-23,2025-01-01,CL0002,4,RR00124,left_only
P104157,IL,POS,4,2026-10-07,2025-01-01,CL0914,5,RR00360,left_only
P104157,IL,POS,4,2026-10-07,2025-01-01,CL0788,4,RR00365,left_only
P104158,TX,EPO,5,2025-10-10,2025-01-01,CL0743,4,RR00259,left_only
P104158,TX,EPO,5,2025-10-10,2025-01-01,CL0636,4,RR00263,left_only
P104159,NJ,HMO,2,2026-05-20,2025-01-01,CL0069,5,RR00103,left_only
P104160,NJ,POS,5,2025-07-17,2025-01-01,CL0023,5,RR00120,left_only
P104165,IL,PPO,4,2025-11-30,2025-01-01,CL0068,1,RR00321,left_only
P104166,FL,PPO,1,2025-05-23,2025-01-01,CL0796,4,RR00285,left_only
P104167,NY,HMO,5,2026-02-14,2025-01-01,CL0102,5,RR00055,left_only
P104168,NJ,EPO,3,2025-02-13,2025-01-01,CL0581,4,RR00107,left_only
P104170,FL,POS,1,2025-01-28,2025-01-01,CL0929,4,RR00314,left_only
P104176,MA,EPO,1,2025-04-13,2025-01-01,CL0983,2,RR00149,left_only
P104177,IL,POS,2,2026-08-05,2025-01-01,CL0276,4,RR00357,left_only
P104177,IL,POS,2,2026-08-05,2025-01-01,CL0010,3,RR00367,left_only
P104181,CA,POS,4,2025-08-20,2025-01-01,CL0340,3,RR00234,left_only
P104182,MA,PPO,2,2026-10-22,2025-01-01,CL0349,5,RR00125,left_only
P104183,OH,PPO,3,2026-02-28,2025-01-01,CL0924,5,RR00376,left_only
P104184,NJ,HMO,1,2026-07-01,2025-01-01,CL0050,4,RR00096,left_only
P104187,CA,HMO,3,2025-05-29,2025-01-01,CL0349,2,RR00202,left_only
P104187,CA,HMO,3,2025-05-29,2025-01-01,CL0497,2,RR00212,left_only
P104191,MA,PPO,1,2025-08-14,2025-01-01,CL0915,4,RR00126,left_only
P104194,CT,PPO,4,2025-09-17,2025-01-01,CL0674,5,RR00007,left_only
P104199,MA,HMO,5,2025-07-24,2025-01-01,CL0734,5,RR00135,left_only
P104200,FL,PPO,3,2026-02-19,2025-01-01,CL0433,2,RR00287,left_only
P104203,OH,HMO,3,2025-04-13,2025-01-01,CL0663,4,RR00380,left_only
P104206,OH,EPO,4,2025-04-27,2025-01-01,CL0049,2,RR00388,left_only
P104207,MA,HMO,1,2026-10-27,2025-01-01,CL0803,3,RR00131,left_only
P104207,MA,HMO,1,2026-10-27,2025-01-01,CL0507,2,RR00134,left_only
P104209,NJ,POS,2,2026-11-07,2025-01-01,CL0104,5,RR00119,left_only
P104209,NJ,POS,2,2026-11-07,2025-01-01,CL0002,4,RR00124,left_only
P104210,PA,EPO,4,2025-03-23,2025-01-01,CL0290,5,RR00185,left_only
P104210,PA,EPO,4,2025-03-23,2025-01-01,CL0211,5,RR00188,left_only
P104213,IL,HMO,2,2025-08-26,2025-01-01,CL0378,4,RR00334,left_only
P104214,CA,POS,5,2026-08-07,2025-01-01,CL0429,2,RR00231,left_only
P104225,CA,HMO,4,2025-07-11,2025-01-01,CL0349,2,RR00202,left_only
P104226,OH,EPO,1,2025-11-25,2025-01-01,CL0354,4,RR00389,left_only
P104231,IL,HMO,1,2026-06-03,2025-01-01,CL0276,5,RR00333,left_only
P104240,OH,POS,5,2025-07-14,2025-01-01,CL0391,3,RR00405,left_only
P104242,NY,HMO,5,2025-07-03,2025-01-01,CL0207,5,RR00058,left_only
P104244,CA,HMO,1,2025-11-20,2025-01-01,CL0386,5,RR00208,left_only
P104246,NJ,HMO,4,2026-12-07,2025-01-01,CL0087,5,RR00099,left_only
P104246,NJ,HMO,4,2026-12-07,2025-01-01,CL0274,4,RR00102,left_only
P104249,CT,EPO,5,2025-09-11,2025-01-01,CL0970,4,RR00024,left_only
P104251,OH,EPO,5,2025-03-01,2025-01-01,CL0354,4,RR00389,left_only
P104251,OH,EPO,5,2025-03-01,2025-01-01,CL0837,3,RR00392,left_only
P104252,MA,EPO,5,2025-04-28,2025-01-01,CL0129,5,RR00145,left_only
P104253,TX,EPO,3,2026-02-27,2025-01-01,CL0206,5,RR00262,left_only
P104253,TX,EPO,3,2026-02-27,2025-01-01,CL0307,1,RR00264,left_only
P104259,TX,EPO,2,2025-10-28,2025-01-01,CL0950,5,RR00265,left_only
P104261,CA,POS,5,2025-08-05,2025-01-01,CL0878,4,RR00235,left_only
P104265,PA,PPO,3,2026-06-22,2025-01-01,CL0563,5,RR00163,left_only
P104265,PA,PPO,3,2026-06-22,2025-01-01,CL0943,5,RR00166,left_only
P104267,CT,EPO,2,2026-07-30,2025-01-01,CL0859,3,RR00031,left_only
P104267,CT,EPO,2,2026-07-30,2025-01-01,CL0377,3,RR00034,left_only
P104275,PA,EPO,5,2026-06-06,2025-01-01,CL0706,3,RR00186,left_only
P104277,NY,POS,2,2026-02-27,2025-01-01,CL0163,5,RR00081,left_only
P104278,CA,HMO,3,2025-04-10,2025-01-01,CL0437,2,RR00209,left_only
P104279,IL,HMO,4,2026-02-07,2025-01-01,CL0701,3,RR00332,left_only
P104282,FL,EPO,5,2026-06-15,2025-01-01,CL0912,4,RR00303,left_only
P104282,FL,EPO,5,2026-06-15,2025-01-01,CL0856,3,RR00306,left_only
P104283,TX,HMO,2,2025-11-28,2025-01-01,CL0670,4,RR00242,left_only
P104283,TX,HMO,2,2025-11-28,2025-01-01,CL0317,2,RR00253,left_only
P104287,NY,POS,4,2025-03-30,2025-01-01,CL0257,1,RR00073,left_only
P104289,CT,EPO,5,2026-05-26,2025-01-01,CL0859,3,RR00031,left_only
P104290,CA,POS,5,2025-02-11,2025-01-01,CL0904,5,RR00236,left_only
P104294,NJ,HMO,4,2025-04-17,2025-01-01,CL0304,4,RR00094,left_only
P104295,NJ,EPO,5,2025-04-21,2025-01-01,CL0372,1,RR00110,left_only
P104300,NJ,HMO,1,2025-05-14,2025-01-01,CL0274,4,RR00102,left_only
P104301,CA,EPO,4,2026-12-21,2025-01-01,CL0175,2,RR00215,left_only
P104302,PA,PPO,4,2026-01-06,2025-01-01,CL0716,5,RR00171,left_only
P104303,NJ,EPO,1,2025-09-14,2025-01-01,CL0676,1,RR00113,left_only
P104306,FL,POS,2,2025-02-17,2025-01-01,CL0698,1,RR00313,left_only
P104307,NY,POS,2,2026-08-22,2025-01-01,CL0257,1,RR00073,left_only
P104307,NY,POS,2,2026-08-22,2025-01-01,CL0982,5,RR00082,left_only
P104309,MA,PPO,1,2025-02-15,2025-01-01,CL0073,5,RR00130,left_only
P104317,NJ,PPO,5,2025-10-10,2025-01-01,CL0327,3,RR00083,left_only
P104317,NJ,PPO,5,2025-10-10,2025-01-01,CL0618,3,RR00086,left_only
P104317,NJ,PPO,5,2025-10-10,2025-01-01,CL0045,4,RR00087,left_only
P104318,IL,HMO,1,2025-11-07,2025-01-01,CL0828,4,RR00331,left_only
P104322,OH,POS,4,2025-06-05,2025-01-01,CL0569,2,RR00402,left_only
P104323,IL,HMO,2,2026-12-15,2025-01-01,CL0249,3,RR00342,left_only
P104326,TX,POS,4,2025-04-27,2025-01-01,CL0096,5,RR00270,left_only
P104326,TX,POS,4,2025-04-27,2025-01-01,CL0210,1,RR00276,left_only
P104329,TX,HMO,1,2026-09-23,2025-01-01,CL0188,5,RR00245,left_only
P104330,PA,EPO,2,2026-12-12,2025-01-01,CL0863,2,RR00184,left_only
P104330,PA,EPO,2,2026-12-12,2025-01-01,CL0290,5,RR00185,left_only
P104331,PA,PPO,4,2026-04-11,2025-01-01,CL0994,3,RR00169,left_only
P104337,CT,PPO,4,2026-11-22,2025-01-01,CL0137,1,RR00010,left_only
P104339,MA,EPO,4,2026-07-17,2025-01-01,CL0129,5,RR00145,left_only
P104340,CA,EPO,5,2026-08-10,2025-01-01,CL0918,3,RR00221,left_only
P104344,CA,HMO,2,2026-09-27,2025-01-01,CL0290,4,RR00211,left_only
P104346,FL,POS,2,2025-05-10,2025-01-01,CL0762,3,RR00309,left_only
P104351,IL,EPO,2,2026-09-14,2025-01-01,CL0946,2,RR00355,left_only
P104352,IL,EPO,4,2026-04-27,2025-01-01,CL0946,2,RR00355,left_only
P104353,IL,HMO,2,2025-03-19,2025-01-01,CL0681,5,RR00336,left_only
P104353,IL,HMO,2,2025-03-19,2025-01-01,CL0347,1,RR00340,left_only
P104354,CA,HMO,4,2026-05-29,2025-01-01,CL0437,2,RR00209,left_only
P104355,OH,HMO,4,2025-11-17,2025-01-01,CL0382,3,RR00379,left_only
P104359,TX,POS,5,2026-04-20,2025-01-01,CL0274,4,RR00274,left_only
P104363,CA,HMO,3,2025-07-12,2025-01-01,CL0407,4,RR00207,left_only
P104367,NY,PPO,3,2026-04-28,2025-01-01,CL0223,4,RR00049,left_only
P104372,FL,HMO,5,2025-10-21,2025-01-01,CL0274,3,RR00291,left_only
P104373,CA,POS,5,2026-10-03,2025-01-01,CL0429,2,RR00231,left_only
P104374,MA,HMO,2,2026-01-27,2025-01-01,CL0507,2,RR00134,left_only
P104374,MA,HMO,2,2026-01-27,2025-01-01,CL0123,1,RR00140,left_only
P104381,CT,HMO,3,2025-08-25,2025-01-01,CL0758,3,RR00013,left_only
P104381,CT,HMO,3,2025-08-25,2025-01-01,CL0043,5,RR00014,left_only
P104384,MA,POS,1,2026-01-22,2025-01-01,CL0209,3,RR00157,left_only
P104388,FL,HMO,3,2025-06-18,2025-01-01,CL0596,3,RR00292,left_only
P104389,CA,HMO,2,2026-03-19,2025-01-01,CL0407,4,RR00207,left_only
P104395,MA,HMO,1,2025-09-10,2025-01-01,CL0247,1,RR00141,left_only
P104396,MA,POS,3,2026-01-31,2025-01-01,CL0475,5,RR00160,left_only
P104396,MA,POS,3,2026-01-31,2025-01-01,CL0660,2,RR00161,left_only
P104398,TX,HMO,1,2025-07-31,2025-01-01,CL0333,1,RR00254,left_only
P104400,PA,POS,1,2025-01-21,2025-01-01,CL0983,1,RR00192,left_only
P104400,PA,POS,1,2025-01-21,2025-01-01,CL0210,5,RR00194,left_only
P104402,FL,EPO,5,2026-07-18,2025-01-01,CL0856,3,RR00306,left_only
P104406,MA,EPO,1,2025-05-03,2025-01-01,CL0521,3,RR00148,left_only
P104408,OH,PPO,1,2025-08-02,2025-01-01,CL0282,2,RR00375,left_only
P104408,OH,PPO,1,2025-08-02,2025-01-01,CL0924,5,RR00376,left_only
P104410,TX,EPO,5,2026-12-31,2025-01-01,CL0743,4,RR00259,left_only
P104411,IL,HMO,4,2026-08-23,2025-01-01,CL0155,4,RR00338,left_only
P104412,FL,HMO,2,2025-02-09,2025-01-01,CL0158,2,RR00296,left_only
P104414,MA,POS,3,2026-10-10,2025-01-01,CL0475,5,RR00160,left_only
P104416,PA,HMO,3,2025-09-22,2025-01-01,CL0634,5,RR00179,left_only
P104416,PA,HMO,3,2025-09-22,2025-01-01,CL0966,5,RR00181,left_only
P104417,TX,POS,1,2026-11-25,2025-01-01,CL0274,4,RR00274,left_only
P104421,NJ,HMO,4,2026-12-25,2025-01-01,CL0040,2,RR00097,left_only
P104423,NY,POS,3,2026-03-23,2025-01-01,CL0023,2,RR00072,left_only
P104424,TX,POS,4,2026-06-12,2025-01-01,CL0202,2,RR00268,left_only
P104424,TX,POS,4,2026-06-12,2025-01-01,CL0274,4,RR00274,left_only
P104425,OH,HMO,1,2025-07-21,2025-01-01,CL0536,2,RR00384,left_only
P104428,NY,PPO,3,2025-05-13,2025-01-01,CL0641,4,RR00054,left_only
P104429,CA,POS,3,2025-05-19,2025-01-01,CL0602,1,RR00230,left_only
P104429,CA,POS,3,2025-05-19,2025-01-01,CL0340,3,RR00234,left_only
P104430,FL,POS,5,2026-10-31,2025-01-01,CL0319,2,RR00315,left_only
P104431,OH,EPO,5,2026-05-08,2025-01-01,CL0692,1,RR00398,left_only
P104432,MA,POS,2,2025-03-11,2025-01-01,CL0310,3,RR00154,left_only
P104441,FL,EPO,3,2026-07-15,2025-01-01,CL0291,4,RR00304,left_only
P104443,FL,PPO,5,2026-04-17,2025-01-01,CL0373,1,RR00280,left_only
P104446,OH,EPO,2,2026-08-31,2025-01-01,CL0182,4,RR00393,left_only
P104447,TX,EPO,5,2025-06-14,2025-01-01,CL0837,3,RR00255,left_only
P104448,CT,POS,1,2026-04-03,2025-01-01,CL0848,5,RR00041,left_only
P104449,MA,POS,2,2025-06-25,2025-01-01,CL0274,3,RR00152,left_only
P104449,MA,POS,2,2025-06-25,2025-01-01,CL0225,4,RR00156,left_only
P104449,MA,POS,2,2025-06-25,2025-01-01,CL0475,5,RR00160,left_only
P104452,OH,EPO,3,2026-10-31,2025-01-01,CL0026,3,RR00390,left_only
P104455,NY,HMO,4,2026-04-24,2025-01-01,CL0102,5,RR00055,left_only
P104455,NY,HMO,4,2026-04-24,2025-01-01,CL0207,5,RR00058,left_only
P104458,FL,HMO,1,2026-11-25,2025-01-01,CL0573,2,RR00300,left_only
P104460,CA,HMO,1,2025-11-20,2025-01-01,CL0489,2,RR00203,left_only
P104462,TX,POS,2,2025-08-22,2025-01-01,CL0533,2,RR00266,left_only
P104462,TX,POS,2,2025-08-22,2025-01-01,CL0332,5,RR00273,left_only
P104463,PA,POS,3,2026-04-03,2025-01-01,CL0899,5,RR00195,left_only
P104466,FL,HMO,3,2026-02-11,2025-01-01,CL0913,1,RR00290,left_only
P104466,FL,HMO,3,2026-02-11,2025-01-01,CL0158,2,RR00296,left_only
P104468,NJ,PPO,3,2026-06-04,2025-01-01,CL0023,5,RR00084,left_only
P104468,NJ,PPO,3,2026-06-04,2025-01-01,CL0672,4,RR00085,left_only
P104468,NJ,PPO,3,2026-06-04,2025-01-01,CL0806,3,RR00090,left_only
P104470,CT,POS,1,2026-02-02,2025-01-01,CL0095,1,RR00037,left_only
