Policy_ID,State,Product,Policy_Version,Effective_Date,Employer_Size,Market_Segment,Status
P102891,CT,HMO,4,2026-11-16,Small,Commercial,Active
P102892,CA,EPO,3,2025-07-02,Large,Medicare,Active
P102893,OH,EPO,2,2025-05-13,Large,Medicaid,Active
P102894,FL,PPO,3,2025-12-16,Large,Medicaid,Expired
P102895,NJ,POS,4,2025-10-09,Small,Commercial,Active
P102896,OH,PPO,1,2025-10-20,Large,Medicaid,Expired
P102897,CT,POS,5,2025-09-26,Small,Medicare,Active
P102898,IL,PPO,4,2025-07-16,Large,Medicare,Active
P102899,CT,EPO,1,2026-06-21,Large,Commercial,Active
P102900,NJ,PPO,4,2026-10-15,Small,Commercial,Active
P102901,FL,POS,2,2025-01-20,Small,Medicaid,Active
P102902,NJ,HMO,3,2026-12-14,Small,Commercial,Active
P102903,MA,POS,5,2026-02-09,Small,Commercial,Active
P102904,FL,HMO,1,2025-04-25,Small,Commercial,Active
P102905,CT,EPO,5,2026-12-02,Large,Medicaid,Active
P102906,CA,POS,5,2025-01-26,Small,Commercial,Active
P102907,CT,PPO,5,2026-07-20,Small,Medicaid,Expired
P102908,CT,POS,1,2026-11-13,Small,Commercial,Active
P102909,FL,HMO,1,2026-01-30,Small,Commercial,Active
P102910,MA,EPO,5,2026-01-16,Small,Commercial,Active
P102911,CT,PPO,3,2026-06-07,Large,Commercial,Active
P102912,OH,POS,4,2026-06-23,Small,Commercial,Active
P102913,TX,HMO,5,2025-03-24,Large,Commercial,Active
P102914,PA,PPO,2,2026-07-04,Small,Commercial,Active
P102915,PA,EPO,5,2026-03-21,Large,Commercial,Active
P102916,CT,PPO,1,2025-03-28,Small,Commercial,Active
P102917,OH,EPO,4,2026-01-22,Large,Commercial,Active
P102918,CA,PPO,2,2026-10-30,Large,Commercial,Active
P102919,IL,POS,4,2026-02-02,Large,Commercial,Active
P102920,IL,HMO,4,2025-10-13,Large,Commercial,Active
P102921,FL,POS,2,2026-11-29,Large,Medicaid,Active
P102922,PA,POS,5,2026-11-25,Large,Commercial,Active
P102923,CT,EPO,5,2026-01-04,Large,Commercial,Expired
P102924,IL,EPO,5,2026-10-17,Large,Commercial,Expired
P102925,CT,EPO,3,2026-02-26,Large,Commercial,Active
P102926,FL,POS,5,2026-12-19,Small,Commercial,Active
P102927,PA,PPO,2,2026-10-16,Small,Commercial,Active
P102928,NJ,PPO,3,2026-11-28,Large,Commercial,Active
P102929,TX,POS,5,2026-03-19,Small,Commercial,Active
P102930,TX,POS,3,2026-06-04,Large,Commercial,Active
P102931,IL,HMO,2,2026-08-07,Small,Commercial,Active
P102932,TX,EPO,5,2025-10-15,Small,Commercial,Active
P102933,NJ,EPO,1,2025-04-05,Large,Commercial,Active
P102934,CT,POS,2,2026-10-31,Small,Medicaid,Active
P102935,FL,POS,4,2025-02-10,Small,Commercial,Active
P102936,NJ,PPO,4,2025-11-27,Small,Medicare,Active
P102937,FL,POS,2,2025-06-04,Small,Commercial,Active
P102938,FL,PPO,4,2026-05-19,Large,Medicare,Active
P102939,PA,POS,2,2025-10-02,Small,Commercial,Active
P102940,CT,HMO,1,2026-10-28,Large,Commercial,Active
P102941,OH,HMO,2,2026-07-19,Small,Commercial,Active
P102942,TX,PPO,5,2025-06-28,Large,Commercial,Active
P102943,OH,EPO,5,2025-05-17,Small,Medicare,Expired
P102944,PA,HMO,3,2025-06-29,Small,Commercial,Active
P102945,FL,PPO,4,2025-07-01,Small,Commercial,Active
P102946,IL,POS,4,2025-09-16,Small,Commercial,Expired
P102947,TX,POS,2,2025-08-31,Small,Commercial,Active
P102948,TX,PPO,4,2025-04-06,Large,Commercial,Active
P102949,CT,EPO,5,2025-07-16,Small,Commercial,Active
P102950,MA,PPO,1,2026-06-10,Small,Commercial,Active
P102951,NY,PPO,2,2026-09-24,Small,Commercial,Active
P102952,NY,HMO,4,2026-01-22,Large,Medicare,Active
P102953,NY,PPO,5,2026-02-12,Small,Medicaid,Active
P102954,MA,PPO,3,2025-09-26,Small,Commercial,Expired
P102955,CT,POS,4,2025-06-20,Small,Commercial,Active
P102956,MA,HMO,1,2026-08-07,Large,Commercial,Expired
P102957,NY,POS,1,2026-11-22,Large,Commercial,Active
P102958,PA,POS,4,2025-06-19,Small,Medicare,Active
P102959,NJ,EPO,4,2025-06-08,Small,Commercial,Active
P102960,FL,EPO,5,2026-05-24,Small,Commercial,Active
P102961,MA,HMO,4,2026-03-23,Large,Commercial,Active
P102962,CT,HMO,3,2026-10-28,Small,Medicaid,Active
P102963,CT,EPO,5,2025-03-23,Large,Medicare,Active
P102964,OH,EPO,2,2025-02-26,Small,Medicare,Expired
P102965,NJ,EPO,3,2026-06-03,Small,Commercial,Active
P102966,IL,EPO,5,2025-04-22,Small,Commercial,Active
P102967,TX,EPO,5,2025-02-17,Large,Medicare,Active
P102968,NY,POS,1,2026-08-15,Large,Commercial,Active
P102969,IL,HMO,5,2026-01-11,Large,Commercial,Active
P102970,OH,POS,3,2025-02-02,Small,Commercial,Expired
P102971,NY,POS,4,2026-05-19,Small,Commercial,Active
P102972,NJ,PPO,3,2026-09-19,Small,Commercial,Active
P102973,OH,POS,2,2025-01-03,Small,Medicare,Active
P102974,NY,EPO,5,2026-05-01,Small,Commercial,Active
P102975,NJ,EPO,5,2026-05-31,Small,Medicare,Active
P102976,CA,PPO,5,2025-02-11,Small,Medicare,Active
P102977,IL,PPO,5,2025-01-09,Small,Medicaid,Active
P102978,IL,PPO,1,2026-10-19,Large,Commercial,Active
P102979,TX,PPO,1,2026-09-01,Small,Commercial,Active
P102980,NJ,PPO,4,2025-05-22,Large,Medicaid,Active
P102981,MA,POS,5,2026-03-12,Small,Commercial,Active
P102982,CA,PPO,2,2025-01-27,Large,Commercial,Expired
P102983,PA,POS,4,2025-02-12,Small,Commercial,Active
P102984,NY,HMO,5,2025-05-11,Small,Commercial,Active
P102985,CA,PPO,1,2025-08-04,Large,Commercial,Active
P102986,NJ,PPO,2,2026-08-29,Small,Commercial,Active
P102987,FL,POS,4,2026-06-04,Large,Commercial,Active
P102988,NY,HMO,2,2026-08-21,Large,Commercial,Active
P102989,CT,POS,5,2025-12-11,Small,Medicare,Active
P102990,IL,POS,3,2026-05-23,Large,Commercial,Active
P102991,NJ,PPO,2,2026-10-12,Large,Commercial,Active
P102992,CT,EPO,2,2026-02-17,Small,Medicaid,Expired
P102993,TX,EPO,1,2025-09-03,Large,Commercial,Expired
P102994,OH,POS,5,2026-03-25,Large,Medicare,Active
P102995,PA,PPO,2,2025-01-21,Small,Commercial,Expired
P102996,PA,HMO,5,2026-02-12,Small,Medicare,Expired
P102997,CT,EPO,1,2026-04-02,Small,Commercial,Active
P102998,IL,HMO,5,2026-03-20,Large,Commercial,Active
P102999,TX,EPO,1,2025-09-22,Large,Commercial,Active
P103000,FL,PPO,1,2026-10-22,Large,Commercial,Expired
P103001,IL,POS,4,2025-07-03,Small,Commercial,Active
P103002,CA,HMO,5,2025-08-15,Small,Medicare,Active
P103003,PA,HMO,3,2026-07-02,Large,Commercial,Active
P103004,CA,POS,4,2025-09-03,Small,Medicare,Active
P103005,NY,HMO,1,2025-03-14,Large,Commercial,Active
P103006,MA,EPO,3,2025-05-30,Large,Commercial,Active
P103007,NJ,POS,2,2026-05-28,Small,Medicaid,Expired
P103008,TX,EPO,2,2025-03-10,Small,Medicaid,Active
P103009,IL,EPO,4,2025-08-18,Small,Commercial,Active
P103010,PA,PPO,3,2026-12-24,Large,Medicare,Active
P103011,CA,EPO,5,2025-03-13,Large,Commercial,Active
P103012,OH,PPO,3,2026-08-31,Large,Commercial,Active
P103013,NY,HMO,4,2026-02-01,Small,Commercial,Expired
P103014,NJ,HMO,5,2025-03-25,Small,Medicaid,Active
P103015,NJ,PPO,5,2025-10-26,Large,Medicaid,Active
P103016,IL,EPO,2,2025-10-20,Small,Commercial,Expired
P103017,TX,POS,3,2025-08-11,Large,Medicare,Expired
P103018,FL,POS,5,2025-08-04,Small,Medicare,Active
P103019,OH,PPO,4,2025-08-19,Small,Commercial,Active
P103020,IL,HMO,2,2026-02-09,Small,Commercial,Active
P103021,CA,HMO,5,2025-06-18,Small,Commercial,Active
P103022,MA,POS,3,2025-11-25,Large,Commercial,Active
P103023,CT,PPO,2,2026-03-02,Small,Medicare,Active
P103024,FL,POS,3,2026-07-08,Large,Commercial,Active
P103025,TX,EPO,3,2025-07-15,Small,Commercial,Expired
P103026,NY,EPO,3,2026-08-31,Small,Commercial,Active
P103027,FL,PPO,2,2026-06-10,Small,Medicare,Active
P103028,PA,PPO,5,2026-09-17,Small,Commercial,Active
P103029,TX,EPO,1,2025-03-18,Small,Commercial,Active
P103030,MA,HMO,5,2025-10-04,Large,Commercial,Active
P103031,PA,PPO,2,2026-04-11,Small,Commercial,Active
P103032,FL,EPO,1,2026-03-24,Small,Medicare,Active
P103033,CT,EPO,1,2025-11-16,Small,Commercial,Active
P103034,CT,HMO,1,2025-06-09,Small,Commercial,Active
P103035,MA,HMO,4,2026-05-07,Small,Commercial,Active
P103036,NJ,HMO,2,2025-11-09,Large,Commercial,Active
P103037,OH,HMO,4,2026-09-23,Small,Medicaid,Active
P103038,NY,POS,1,2025-06-10,Small,Commercial,Expired
P103039,NJ,HMO,4,2025-11-04,Large,Medicare,Active
P103040,CT,POS,4,2025-05-26,Small,Commercial,Active
P103041,CT,PPO,2,2026-11-06,Small,Commercial,Active
P103042,CA,EPO,3,2026-01-31,Small,Medicaid,Active
P103043,PA,POS,4,2026-11-22,Small,Commercial,Active
P103044,FL,PPO,4,2025-03-30,Small,Commercial,Expired
P103045,NY,PPO,1,2025-11-04,Large,Medicaid,Active
P103046,MA,POS,1,2026-06-30,Large,Medicare,Active
P103047,FL,PPO,1,2026-01-06,Large,Commercial,Active
P103048,CA,PPO,5,2026-03-27,Small,Commercial,Active
P103049,CT,POS,4,2025-06-16,Large,Commercial,Active
P103050,MA,PPO,1,2026-01-27,Small,Medicare,Active
P103051,CT,HMO,2,2026-09-29,Small,Commercial,Active
P103052,NY,HMO,5,2026-05-06,Small,Medicaid,Expired
P103053,PA,EPO,3,2025-05-30,Small,Commercial,Active
P103054,FL,PPO,4,2026-04-13,Large,Commercial,Active
P103055,FL,EPO,4,2026-12-02,Large,Commercial,Active
P103056,NJ,HMO,2,2025-02-12,Large,Commercial,Active
P103057,MA,HMO,3,2025-01-29,Large,Commercial,Expired
P103058,OH,HMO,3,2026-09-24,Large,Commercial,Active
P103059,CA,PPO,5,2025-01-31,Small,Medicare,Active
P103060,OH,PPO,4,2026-11-24,Small,Commercial,Active
P103061,NJ,HMO,1,2026-11-05,Large,Commercial,Active
P103062,NY,EPO,2,2025-05-08,Small,Medicaid,Active
P103063,CA,EPO,2,2025-10-21,Large,Medicaid,Active
P103064,PA,POS,2,2026-03-17,Small,Commercial,Active
P103065,OH,HMO,2,2026-01-23,Small,Medicaid,Active
P103066,PA,EPO,1,2026-10-04,Small,Commercial,Active
P103067,OH,HMO,1,2026-06-08,Large,Commercial,Expired
P103068,PA,EPO,5,2026-07-01,Small,Medicare,Active
P103069,OH,POS,4,2026-12-11,Large,Medicare,Active
P103070,PA,POS,1,2025-04-20,Small,Medicare,Expired
P103071,NJ,HMO,5,2025-11-24,Large,Medicare,Expired
P103072,TX,EPO,3,2026-02-09,Small,Commercial,Active
P103073,CA,PPO,4,2025-09-02,Small,Commercial,Active
P103074,MA,POS,1,2025-06-12,Small,Commercial,Expired
P103075,NY,HMO,3,2026-07-14,Small,Commercial,Expired
P103076,IL,HMO,5,2026-02-03,Small,Commercial,Active
P103077,CT,EPO,1,2026-08-06,Large,Commercial,Expired
P103078,MA,HMO,1,2026-02-03,Small,Medicare,Active
P103079,CT,POS,3,2026-05-08,Small,Medicare,Active
P103080,CA,HMO,1,2026-10-08,Small,Commercial,Active
P103081,MA,HMO,2,2025-08-27,Small,Commercial,Active
P103082,PA,PPO,1,2026-04-10,Small,Medicare,Active
P103083,PA,PPO,4,2026-08-03,Small,Commercial,Active
P103084,IL,POS,3,2025-02-01,Small,Medicaid,Active
P103085,CT,EPO,4,2025-05-03,Small,Commercial,Active
P103086,NY,PPO,5,2026-06-18,Small,Commercial,Expired
P103087,CA,EPO,4,2026-10-29,Large,Medicaid,Active
P103088,PA,POS,2,2025-04-20,Small,Medicaid,Active
P103089,TX,PPO,2,2025-09-28,Small,Commercial,Active
P103090,NJ,EPO,4,2026-01-15,Small,Commercial,Active
P103091,NJ,PPO,5,2025-10-27,Small,Medicare,Expired
P103092,OH,POS,1,2026-09-19,Small,Commercial,Active
P103093,NY,POS,2,2025-09-06,Large,Medicare,Active
P103094,NJ,PPO,4,2026-06-05,Small,Commercial,Active
P103095,OH,EPO,4,2025-02-03,Large,Commercial,Active
P103096,CT,HMO,4,2025-08-16,Small,Commercial,Active
P103097,PA,HMO,1,2026-08-08,Large,Commercial,Active
P103098,PA,PPO,3,2026-02-03,Large,Commercial,Expired
P103099,TX,EPO,5,2026-12-25,Small,Commercial,Active
P103100,MA,HMO,3,2026-08-07,Small,Commercial,Active
P103101,NJ,POS,5,2026-07-24,Small,Commercial,Active
P103102,CT,EPO,5,2025-08-08,Large,Commercial,Active
P103103,FL,HMO,4,2026-01-06,Small,Commercial,Active
P103104,NJ,EPO,2,2026-06-12,Small,Medicaid,Active
P103105,NY,PPO,4,2025-03-16,Small,Commercial,Active
P103106,MA,EPO,1,2026-09-10,Small,Commercial,Active
P103107,NJ,HMO,5,2025-05-16,Large,Commercial,Active
P103108,CT,PPO,2,2025-03-15,Large,Medicare,Active
P103109,NJ,EPO,5,2025-09-11,Small,Commercial,Active
P103110,NY,POS,5,2025-01-18,Small,Commercial,Active
P103111,FL,HMO,4,2025-02-12,Small,Commercial,Active
P103112,CA,PPO,2,2025-02-19,Large,Medicare,Active
P103113,IL,EPO,2,2026-05-30,Large,Medicare,Active
P103114,FL,POS,5,2026-07-25,Small,Commercial,Active
P103115,OH,HMO,2,2026-07-30,Small,Commercial,Active
P103116,NJ,POS,2,2026-08-05,Large,Commercial,Active
P103117,PA,EPO,4,2025-10-30,Small,Commercial,Active
P103118,TX,EPO,3,2025-05-22,Small,Medicare,Active
P103119,PA,PPO,1,2025-07-21,Small,Commercial,Active
P103120,FL,POS,3,2025-07-26,Small,Commercial,Active
P103121,PA,PPO,2,2026-02-19,Small,Commercial,Active
P103122,CT,HMO,5,2025-08-09,Large,Commercial,Active
P103123,PA,PPO,1,2025-12-28,Small,Commercial,Active
P103124,MA,HMO,1,2025-03-22,Small,Medicaid,Active
P103125,CA,EPO,5,2026-07-17,Small,Commercial,Active
P103126,NJ,EPO,1,2025-10-12,Large,Commercial,Active
P103127,PA,POS,5,2026-01-04,Small,Commercial,Active
P103128,NY,HMO,1,2026-05-07,Small,Commercial,Active
P103129,CA,EPO,3,2025-12-12,Small,Commercial,Active
P103130,CA,POS,1,2025-07-23,Large,Commercial,Active
P103131,PA,POS,4,2025-01-25,Small,Commercial,Active
P103132,CA,PPO,5,2026-07-07,Small,Medicaid,Active
P103133,TX,POS,1,2025-03-10,Small,Commercial,Active
P103134,PA,EPO,5,2026-05-31,Small,Commercial,Active
P103135,CT,PPO,4,2026-05-07,Large,Commercial,Active
P103136,FL,HMO,1,2025-08-28,Large,Commercial,Active
P103137,MA,HMO,1,2025-12-27,Small,Commercial,Active
P103138,IL,EPO,4,2026-03-17,Small,Commercial,Active
P103139,OH,EPO,4,2025-01-31,Small,Commercial,Active
P103140,CA,PPO,4,2026-09-21,Small,Medicaid,Active
P103141,CT,PPO,5,2026-12-08,Large,Commercial,Active
P103142,NJ,EPO,4,2026-08-25,Small,Commercial,Expired
P103143,NJ,EPO,5,2026-11-21,Small,Medicare,Active
P103144,OH,HMO,3,2026-10-19,Large,Commercial,Active
P103145,MA,HMO,1,2026-12-15,Small,Commercial,Active
P103146,CA,HMO,1,2025-11-18,Small,Commercial,Active
P103147,TX,EPO,2,2025-12-10,Large,Medicare,Active
P103148,OH,POS,3,2026-12-16,Large,Commercial,Active
P103149,MA,EPO,4,2026-06-20,Large,Commercial,Active
P103150,CA,EPO,4,2025-12-21,Large,Medicaid,Active
P103151,CT,HMO,3,2026-04-16,Small,Commercial,Active
P103152,FL,EPO,4,2025-04-15,Small,Medicare,Active
P103153,TX,PPO,2,2025-11-18,Small,Medicare,Active
P103154,IL,EPO,5,2026-07-26,Large,Commercial,Active
P103155,NJ,EPO,1,2026-06-11,Small,Medicare,Active
P103156,NY,EPO,3,2026-05-19,Small,Medicare,Active
P103157,CT,EPO,1,2025-03-26,Large,Medicaid,Active
P103158,NJ,POS,5,2026-12-10,Small,Commercial,Active
P103159,PA,EPO,3,2025-08-23,Small,Medicaid,Active
P103160,NY,PPO,5,2025-09-20,Small,Commercial,Active
P103161,NJ,PPO,4,2025-01-06,Small,Medicare,Active
P103162,MA,EPO,4,2026-05-09,Small,Commercial,Active
P103163,TX,HMO,4,2025-10-16,Small,Commercial,Active
P103164,NJ,POS,5,2026-07-24,Small,Commercial,Expired
P103165,IL,EPO,5,2026-10-19,Small,Commercial,Active
P103166,FL,EPO,5,2026-07-08,Small,Commercial,Active
P103167,MA,EPO,1,2025-12-16,Small,Commercial,Active
P103168,CT,HMO,5,2025-07-19,Small,Commercial,Active
P103169,CT,HMO,4,2026-11-17,Small,Commercial,Active
P103170,CT,HMO,2,2025-12-01,Small,Commercial,Active
P103171,CT,POS,5,2026-08-30,Large,Commercial,Active
P103172,FL,PPO,2,2025-08-05,Large,Medicare,Active
P103173,NJ,POS,4,2026-09-15,Small,Commercial,Active
P103174,CA,HMO,5,2025-12-19,Small,Commercial,Active
P103175,NJ,PPO,1,2026-11-23,Small,Commercial,Active
P103176,PA,PPO,1,2026-11-06,Large,Medicare,Active
P103177,TX,HMO,2,2026-09-23,Large,Commercial,Active
P103178,NY,HMO,1,2025-11-21,Small,Commercial,Active
P103179,CA,POS,1,2025-08-16,Large,Commercial,Expired
P103180,CA,HMO,1,2025-05-25,Large,Medicaid,Active
P103181,NJ,PPO,4,2025-11-04,Small,Commercial,Active
P103182,CA,EPO,1,2026-10-16,Small,Medicare,Active
P103183,OH,HMO,3,2026-09-26,Small,Commercial,Active
P103184,OH,HMO,5,2025-10-12,Small,Medicare,Active
P103185,PA,POS,1,2026-01-27,Small,Commercial,Active
P103186,NY,POS,1,2025-12-26,Large,Commercial,Active
P103187,IL,HMO,1,2025-06-14,Small,Commercial,Active
P103188,FL,PPO,3,2026-08-04,Small,Medicaid,Active
P103189,NJ,PPO,1,2025-08-12,Large,Commercial,Active
P103190,FL,EPO,1,2025-05-04,Small,Commercial,Expired
P103191,IL,HMO,5,2025-12-10,Small,Medicare,Active
P103192,NJ,POS,3,2026-06-08,Small,Commercial,Expired
P103193,NJ,PPO,3,2025-02-21,Small,Commercial,Active
P103194,NY,EPO,1,2025-05-09,Small,Commercial,Active
P103195,FL,HMO,3,2025-05-15,Large,Commercial,Active
P103196,OH,PPO,2,2026-10-19,Small,Commercial,Active
P103197,CT,HMO,3,2025-05-07,Small,Medicare,Expired
P103198,FL,HMO,3,2025-03-12,Small,Commercial,Active
P103199,TX,PPO,3,2025-09-30,Large,Medicare,Active
P103200,TX,PPO,4,2025-07-06,Large,Commercial,Expired
P103201,NJ,PPO,4,2025-01-03,Large,Commercial,Expired
P103202,CT,HMO,4,2025-10-12,Small,Commercial,Active
P103203,MA,HMO,3,2025-01-22,Large,Commercial,Active
P103204,IL,EPO,2,2025-06-15,Large,Commercial,Active
P103205,PA,POS,3,2025-11-06,Large,Medicare,Active
P103206,CT,HMO,1,2026-04-22,Small,Medicare,Expired
P103207,PA,POS,2,2026-05-13,Small,Commercial,Active
P103208,FL,PPO,4,2026-03-10,Small,Commercial,Active
P103209,FL,HMO,5,2025-08-22,Small,Commercial,Expired
P103210,PA,EPO,2,2026-11-01,Large,Medicare,Active
P103211,IL,EPO,4,2026-10-25,Small,Commercial,Expired
P103212,CT,POS,2,2026-12-26,Small,Medicare,Active
P103213,MA,PPO,2,2026-01-11,Small,Commercial,Active
P103214,NJ,POS,3,2026-12-31,Small,Medicare,Active
P103215,NY,PPO,1,2025-09-03,Small,Commercial,Active
P103216,FL,EPO,5,2025-10-30,Small,Commercial,Active
P103217,TX,POS,4,2026-02-09,Large,Medicaid,Active
P103218,IL,EPO,2,2026-10-25,Small,Medicare,Active
P103219,NY,EPO,5,2026-12-09,Large,Commercial,Active
P103220,MA,PPO,2,2025-01-21,Small,Commercial,Active
P103221,CA,POS,1,2025-09-14,Large,Commercial,Active
P103222,NJ,POS,5,2026-02-03,Small,Commercial,Active
P103223,FL,EPO,4,2026-06-13,Small,Commercial,Active
P103224,NJ,EPO,2,2025-02-20,Small,Commercial,Active
P103225,NY,PPO,1,2026-03-23,Small,Medicaid,Active
P103226,NJ,HMO,5,2025-09-27,Small,Commercial,Active
P103227,CA,HMO,2,2026-08-18,Large,Commercial,Active
P103228,NY,EPO,2,2026-09-28,Small,Commercial,Active
P103229,FL,HMO,4,2025-09-19,Small,Commercial,Active
P103230,CT,HMO,1,2025-12-31,Large,Commercial,Active
P103231,TX,HMO,3,2025-02-18,Small,Commercial,Active
P103232,NY,HMO,2,2026-06-02,Small,Commercial,Active
P103233,OH,EPO,5,2026-09-21,Large,Medicaid,Active
P103234,CA,HMO,4,2025-04-28,Small,Medicaid,Active
P103235,NY,HMO,4,2026-03-29,Large,Commercial,Active
P103236,NY,PPO,2,2026-10-03,Large,Commercial,Active
P103237,OH,EPO,2,2026-02-01,Large,Medicare,Active
P103238,FL,POS,2,2026-11-14,Large,Commercial,Active
P103239,NY,POS,3,2025-01-27,Small,Medicare,Active
P103240,TX,PPO,2,2026-12-12,Small,Medicare,Expired
P103241,NJ,PPO,1,2026-01-07,Large,Commercial,Active
P103242,FL,EPO,5,2025-04-07,Small,Commercial,Expired
P103243,TX,POS,2,2026-06-13,Small,Medicaid,Active
P103244,FL,HMO,3,2026-11-16,Large,Medicare,Active
P103245,TX,PPO,5,2026-09-05,Small,Medicare,Active
P103246,CA,POS,4,2025-07-05,Small,Commercial,Active
P103247,TX,EPO,2,2026-11-27,Small,Medicare,Active
P103248,PA,HMO,5,2025-08-03,Small,Commercial,Active
P103249,TX,EPO,4,2025-09-08,Small,Commercial,Active
P103250,CT,PPO,3,2025-08-04,Large,Commercial,Expired
P103251,CT,POS,1,2025-01-29,Large,Medicaid,Active
P103252,IL,POS,2,2025-04-12,Large,Medicare,Active
P103253,PA,POS,1,2025-05-03,Small,Medicare,Expired
P103254,PA,POS,3,2025-02-23,Small,Commercial,Expired
P103255,NJ,HMO,5,2025-10-10,Small,Commercial,Active
P103256,PA,HMO,5,2026-09-06,Small,Medicare,Expired
P103257,NJ,EPO,3,2025-04-27,Small,Commercial,Active
P103258,IL,HMO,3,2026-09-08,Small,Medicare,Active
P103259,IL,PPO,2,2026-07-11,Small,Commercial,Active
P103260,CA,PPO,4,2025-04-24,Small,Medicare,Active
P103261,CT,POS,1,2026-06-27,Large,Medicare,Active
P103262,TX,PPO,1,2026-11-07,Small,Commercial,Active
P103263,TX,EPO,5,2026-12-02,Large,Commercial,Active
P103264,OH,HMO,5,2025-10-20,Small,Commercial,Active
P103265,OH,HMO,2,2025-07-14,Small,Medicaid,Active
P103266,MA,HMO,3,2025-10-19,Small,Commercial,Active
P103267,FL,PPO,1,2025-09-18,Small,Medicare,Active
P103268,CA,HMO,2,2025-07-26,Small,Commercial,Active
P103269,MA,POS,5,2026-07-18,Small,Medicare,Active
P103270,MA,POS,5,2025-02-18,Large,Commercial,Active
P103271,NY,POS,1,2025-01-06,Small,Commercial,Expired
P103272,NY,PPO,5,2026-01-14,Small,Medicaid,Active
P103273,MA,HMO,5,2026-01-29,Small,Commercial,Active
P103274,PA,PPO,4,2025-08-12,Small,Commercial,Expired
P103275,FL,HMO,3,2025-01-23,Large,Commercial,Active
P103276,CA,EPO,5,2026-10-19,Small,Commercial,Active
P103277,MA,EPO,4,2025-04-20,Small,Commercial,Active
P103278,TX,PPO,2,2026-12-25,Small,Commercial,Active
P103279,FL,POS,5,2026-07-07,Large,Medicare,Active
P103280,NY,PPO,2,2026-02-03,Small,Commercial,Active
P103281,TX,POS,5,2025-06-21,Large,Commercial,Active
P103282,NY,HMO,1,2026-11-29,Small,Commercial,Active
P103283,NY,POS,4,2026-12-27,Large,Medicare,Active
P103284,FL,POS,4,2025-11-02,Large,Commercial,Active
P103285,NY,HMO,1,2026-07-18,Large,Medicaid,Active
P103286,IL,EPO,3,2026-08-05,Small,Commercial,Active
P103287,CT,HMO,4,2026-12-09,Small,Commercial,Active
P103288,IL,PPO,2,2025-05-31,Small,Commercial,Active
P103289,CT,PPO,4,2026-03-04,Small,Commercial,Active
P103290,OH,PPO,3,2026-09-13,Small,Medicare,Active
P103291,OH,PPO,2,2026-04-12,Large,Commercial,Active
P103292,NY,PPO,2,2026-09-22,Small,Commercial,Active
P103293,CA,EPO,1,2026-08-30,Small,Commercial,Expired
P103294,CA,EPO,5,2026-07-10,Large,Commercial,Expired
P103295,CT,POS,1,2025-03-08,Small,Medicare,Active
P103296,TX,PPO,5,2025-06-05,Large,Commercial,Expired
P103297,FL,HMO,1,2025-07-25,Large,Commercial,Active
P103298,NY,PPO,5,2025-06-04,Large,Commercial,Expired
P103299,FL,EPO,4,2026-11-22,Large,Commercial,Active
P103300,IL,PPO,2,2026-05-24,Small,Medicare,Active
P103301,CA,EPO,5,2026-07-26,Small,Medicare,Active
P103302,PA,POS,4,2025-03-15,Small,Commercial,Expired
P103303,IL,POS,3,2025-02-18,Small,Commercial,Active
P103304,IL,POS,1,2026-04-12,Small,Commercial,Active
P103305,CT,EPO,3,2026-08-08,Large,Medicaid,Expired
P103306,NJ,PPO,4,2026-12-09,Small,Commercial,Active
P103307,IL,PPO,3,2025-06-28,Small,Commercial,Active
P103308,NY,HMO,3,2025-02-17,Large,Commercial,Active
P103309,MA,EPO,4,2025-03-13,Small,Commercial,Expired
P103310,MA,HMO,2,2025-04-23,Small,Commercial,Expired
P103311,NY,POS,5,2025-06-08,Small,Commercial,Expired
P103312,NJ,PPO,1,2025-01-30,Large,Commercial,Active
P103313,NJ,EPO,5,2025-04-07,Large,Commercial,Active
P103314,CT,HMO,1,2025-09-08,Large,Commercial,Active
P103315,CA,HMO,5,2026-06-03,Small,Commercial,Active
P103316,FL,HMO,3,2025-04-02,Large,Commercial,Active
