Load_ID,Policy_ID,State,Product,Clause_ID,Policy_Version,Loaded_Version,Load_Date,Loaded_By
L029742,P102934,CT,POS,CL0657,2,3,2025-09-25,UserB
L029743,P102935,FL,POS,CL0355,4,5,2025-05-08,UserC
L029744,P102935,FL,POS,CL0762,4,3,2025-01-30,System
L029745,P102935,FL,POS,CL0372,4,1,2025-04-04,UserB
L029746,P102935,FL,POS,CL0285,4,1,2025-08-12,UserC
L029747,P102935,FL,POS,CL0390,4,4,2025-11-12,UserA
L029748,P102935,FL,POS,CL0698,4,1,2025-04-10,UserA
L029749,P102935,FL,POS,CL0929,4,4,2025-03-12,UserC
L029750,P102935,FL,POS,CL0319,4,2,2025-03-22,System
L029751,P102935,FL,POS,CL0118,4,3,2025-10-27,UserA
L029752,P102936,NJ,PPO,CL0327,4,3,2025-04-18,UserA
L029753,P102936,NJ,PPO,CL0023,4,5,2025-04-12,UserC
L029754,P102936,NJ,PPO,CL0672,4,4,2025-04-01,System
L029755,P102936,NJ,PPO,CL0618,4,3,2025-12-31,UserA
L029756,P102936,NJ,PPO,CL0045,4,4,2025-01-16,System
L029757,P102936,NJ,PPO,CL0155,4,4,2025-04-20,UserC
L029758,P102936,NJ,PPO,CL0306,4,5,2025-09-20,System
L029759,P102936,NJ,PPO,CL0806,4,3,2025-06-09,System
L029760,P102936,NJ,PPO,CL0689,4,1,2025-09-10,UserB
L029761,P102936,NJ,PPO,CL0593,4,2,2025-03-30,UserA
L029762,P102937,FL,POS,CL0355,2,5,2025-04-05,UserA
L029763,P102937,FL,POS,CL0762,2,3,2025-09-29,UserA
L029764,P102937,FL,POS,CL0372,2,1,2025-09-04,System
L029765,P102937,FL,POS,CL0285,2,1,2025-12-27,UserC
L029766,P102937,FL,POS,CL0390,2,4,2025-07-25,System
L029767,P102937,FL,POS,CL0698,2,1,2025-12-11,UserA
L029768,P102937,FL,POS,CL0929,2,4,2025-11-14,UserA
L029769,P102937,FL,POS,CL0319,2,2,2025-10-13,UserA
L029770,P102937,FL,POS,CL0118,2,3,2025-09-05,UserA
L029771,P102938,FL,PPO,CL0673,4,2,2025-03-08,UserC
L029772,P102938,FL,PPO,CL0977,4,3,2025-02-15,UserB
L029773,P102938,FL,PPO,CL0373,4,1,2025-02-12,System
L029774,P102938,FL,PPO,CL0050,4,2,2025-08-17,UserC
L029775,P102938,FL,PPO,CL0048,4,4,2025-10-28,UserB
L029776,P102938,FL,PPO,CL0990,4,2,2025-08-22,UserA
L029777,P102938,FL,PPO,CL0904,4,4,2025-07-18,UserC
L029778,P102938,FL,PPO,CL0796,4,1,2025-12-02,UserC
L029779,P102938,FL,PPO,CL0598,4,5,2025-02-01,UserC
L029780,P102938,FL,PPO,CL0433,4,2,2025-09-21,System
L029781,P102938,FL,PPO,CL0912,4,3,2025-04-23,UserB
L029782,P102938,FL,PPO,CL0273,4,4,2025-11-14,UserB
L029783,P102939,PA,POS,CL0612,2,1,2025-10-03,System
L029784,P102939,PA,POS,CL0152,2,5,2025-05-26,UserB
L029785,P102939,PA,POS,CL0876,2,5,2025-12-23,UserA
L029786,P102939,PA,POS,CL0983,2,1,2025-01-06,UserC
L029787,P102939,PA,POS,CL0510,2,1,2025-12-06,UserB
L029788,P102939,PA,POS,CL0210,2,5,2025-04-18,UserB
L029789,P102939,PA,POS,CL0899,2,5,2025-09-17,UserC
L029790,P102939,PA,POS,CL0562,2,1,2025-03-12,UserA
L029791,P102940,CT,HMO,CL0464,1,4,2025-12-06,UserA
L029792,P102940,CT,HMO,CL0758,1,3,2025-06-11,UserB
L029793,P102940,CT,HMO,CL0043,1,5,2025-04-10,UserA
L029794,P102940,CT,HMO,CL0902,1,4,2025-11-23,System
L029795,P102940,CT,HMO,CL0331,1,2,2025-02-02,UserC
L029796,P102940,CT,HMO,CL0528,1,2,2025-05-23,UserC
L029797,P102940,CT,HMO,CL0508,1,1,2025-09-01,System
L029798,P102940,CT,HMO,CL0618,1,5,2025-08-12,UserA
L029799,P102940,CT,HMO,CL0709,1,4,2025-08-02,UserA
L029800,P102940,CT,HMO,CL0881,1,2,2025-04-30,UserC
L029801,P102940,CT,HMO,CL0248,1,5,2025-06-17,System
L029802,P102940,CT,HMO,CL0631,1,1,2025-12-15,System
L029803,P102941,OH,HMO,CL0659,2,3,2025-08-05,UserC
L029804,P102941,OH,HMO,CL0382,2,3,2025-12-21,UserB
L029806,P102941,OH,HMO,CL0872,2,3,2025-08-05,UserB
L029807,P102941,OH,HMO,CL0354,2,3,2025-02-23,UserB
L029808,P102941,OH,HMO,CL0449,2,5,2025-07-27,UserB
L029809,P102941,OH,HMO,CL0536,2,2,2025-03-21,UserC
L029810,P102941,OH,HMO,CL0954,2,2,2025-05-31,System
L029811,P102941,OH,HMO,CL0234,2,3,2025-02-24,System
L029812,P102942,TX,PPO,CL0690,5,2,2025-01-05,System
L029813,P102942,TX,PPO,CL0106,5,1,2025-02-04,UserC
L029814,P102942,TX,PPO,CL0065,5,2,2025-12-15,UserC
L029815,P102942,TX,PPO,CL0095,5,3,2025-04-29,UserA
L029816,P102942,TX,PPO,CL0294,5,2,2025-07-16,UserC
L029817,P102943,OH,EPO,CL0563,5,1,2025-02-23,System
L029818,P102943,OH,EPO,CL0049,5,2,2025-09-16,UserA
L029819,P102943,OH,EPO,CL0354,5,4,2025-09-19,UserC
L029820,P102943,OH,EPO,CL0026,5,3,2025-12-09,UserC
L029821,P102943,OH,EPO,CL0435,5,5,2025-11-08,UserC
L029822,P102943,OH,EPO,CL0837,5,3,2025-01-02,UserA
L029823,P102943,OH,EPO,CL0182,5,4,2025-03-23,UserA
L029824,P102943,OH,EPO,CL0332,5,4,2025-12-16,UserB
L029825,P102943,OH,EPO,CL0473,5,5,2025-01-05,UserA
L029826,P102943,OH,EPO,CL0898,5,5,2025-06-23,System
L029827,P102943,OH,EPO,CL0050,5,2,2025-05-19,System
L029828,P102943,OH,EPO,CL0692,5,1,2025-07-12,UserC
L029830,P102944,PA,HMO,CL0455,3,5,2025-10-24,System
L029831,P102944,PA,HMO,CL0371,3,2,2025-04-26,System
L029832,P102944,PA,HMO,CL0046,3,4,2025-02-13,System
L029833,P102944,PA,HMO,CL0251,3,2,2025-12-12,UserA
L029834,P102944,PA,HMO,CL0770,3,3,2025-10-16,System
L029835,P102944,PA,HMO,CL0140,3,3,2025-08-07,UserC
L029837,P102944,PA,HMO,CL0699,3,3,2025-08-30,UserB
L029838,P102944,PA,HMO,CL0966,3,5,2025-09-15,System
L029841,P102945,FL,PPO,CL0673,4,2,2025-04-13,UserC
L029842,P102945,FL,PPO,CL0977,4,3,2025-10-19,UserB
L029843,P102945,FL,PPO,CL0373,4,1,2025-05-29,System
L029844,P102945,FL,PPO,CL0050,4,2,2025-03-25,UserC
L029845,P102945,FL,PPO,CL0048,4,4,2025-01-26,UserC
L029846,P102945,FL,PPO,CL0990,4,2,2025-06-24,UserA
L029847,P102945,FL,PPO,CL0904,4,4,2025-08-11,UserC
L029849,P102945,FL,PPO,CL0598,4,5,2025-05-22,System
L029850,P102945,FL,PPO,CL0433,4,2,2025-12-12,UserA
L029851,P102945,FL,PPO,CL0912,4,3,2025-10-29,UserB
L029852,P102945,FL,PPO,CL0273,4,4,2025-10-25,UserC
L029853,P102946,IL,POS,CL0276,4,4,2025-05-15,System
L029854,P102946,IL,POS,CL0064,4,1,2025-02-24,UserC
L029855,P102946,IL,POS,CL0963,4,2,2025-02-25,UserA
L029856,P102946,IL,POS,CL0914,4,5,2025-03-17,UserA
L029857,P102946,IL,POS,CL0076,4,4,2025-11-15,System
L029858,P102946,IL,POS,CL0214,4,2,2025-12-05,UserB
L029859,P102946,IL,POS,CL0844,4,4,2025-12-21,System
L029860,P102946,IL,POS,CL0593,4,2,2025-05-12,UserB
L029861,P102946,IL,POS,CL0788,4,4,2025-02-11,System
L029862,P102946,IL,POS,CL0975,4,1,2025-12-18,UserA
L029863,P102946,IL,POS,CL0010,4,3,2025-04-20,UserA
L029864,P102946,IL,POS,CL0393,4,1,2025-03-11,UserC
L029865,P102946,IL,POS,CL0631,4,5,2025-10-11,UserA
L029867,P102947,TX,POS,CL0533,2,2,2025-12-14,UserA
L029868,P102947,TX,POS,CL0542,2,5,2025-10-23,UserA
L029869,P102947,TX,POS,CL0202,2,2,2025-06-28,UserC
L029870,P102947,TX,POS,CL0612,2,2,2025-10-25,System
L029871,P102947,TX,POS,CL0096,2,5,2025-07-16,System
L029872,P102947,TX,POS,CL0308,2,5,2025-09-18,System
L029873,P102947,TX,POS,CL0213,2,5,2025-04-11,UserB
L029874,P102947,TX,POS,CL0332,2,5,2025-03-02,UserB
L029875,P102947,TX,POS,CL0274,2,4,2025-07-02,UserA
L029876,P102947,TX,POS,CL0623,2,2,2025-10-24,UserA
L029877,P102947,TX,POS,CL0210,2,1,2025-01-09,UserA
L029878,P102947,TX,POS,CL0950,2,3,2025-07-25,UserC
L029879,P102948,TX,PPO,CL0690,4,2,2025-11-14,UserB
L029880,P102948,TX,PPO,CL0106,4,1,2025-02-23,UserB
L029881,P102948,TX,PPO,CL0065,4,2,2025-06-29,System
L029882,P102948,TX,PPO,CL0095,4,3,2025-04-14,UserB
L029883,P102948,TX,PPO,CL0294,4,2,2025-05-06,UserC
L029884,P102949,CT,EPO,CL0970,5,4,2025-02-03,UserC
L029885,P102949,CT,EPO,CL0928,5,1,2025-06-14,UserC
L029886,P102949,CT,EPO,CL0979,5,5,2025-10-25,UserC
L029887,P102949,CT,EPO,CL0426,5,4,2025-09-27,UserA
L029889,P102949,CT,EPO,CL0803,5,5,2025-04-28,System
L029890,P102949,CT,EPO,CL0874,5,4,2025-12-20,UserC
L029891,P102949,CT,EPO,CL0859,5,3,2025-04-02,UserB
L029892,P102949,CT,EPO,CL0635,5,1,2025-04-10,UserC
L029893,P102949,CT,EPO,CL0547,5,4,2025-03-28,System
L029894,P102949,CT,EPO,CL0377,5,3,2025-08-22,UserB
L029895,P102950,MA,PPO,CL0349,1,5,2025-05-04,UserB
L029896,P102950,MA,PPO,CL0915,1,4,2025-07-22,UserB
L029897,P102950,MA,PPO,CL0539,1,3,2025-02-01,UserA
L029898,P102950,MA,PPO,CL0413,1,5,2025-12-23,UserB
L029899,P102950,MA,PPO,CL0190,1,2,2025-02-08,UserA
L029900,P102950,MA,PPO,CL0073,1,5,2025-04-04,UserC
L029901,P102951,NY,PPO,CL0654,2,3,2025-01-10,System
L029902,P102951,NY,PPO,CL0930,2,5,2025-08-03,UserB
L029903,P102951,NY,PPO,CL0647,2,1,2025-04-10,UserC
L029904,P102951,NY,PPO,CL0223,2,4,2025-09-01,UserA
L029905,P102951,NY,PPO,CL0891,2,3,2025-02-27,UserA
L029906,P102951,NY,PPO,CL0067,2,5,2025-12-23,System
L029907,P102951,NY,PPO,CL0987,2,4,2025-11-16,UserC
L029908,P102951,NY,PPO,CL0437,2,2,2025-01-19,System
L029909,P102951,NY,PPO,CL0641,2,4,2025-12-23,System
L029910,P102952,NY,HMO,CL0102,4,5,2025-04-27,UserB
L029911,P102952,NY,HMO,CL0170,4,5,2025-05-16,UserB
L029912,P102952,NY,HMO,CL0117,4,1,2025-11-23,System
L029913,P102952,NY,HMO,CL0207,4,5,2025-10-23,UserB
L029914,P102952,NY,HMO,CL0264,4,1,2025-01-13,UserC
L029915,P102953,NY,PPO,CL0654,5,3,2025-04-11,UserA
L029917,P102953,NY,PPO,CL0647,5,1,2025-03-23,UserB
L029918,P102953,NY,PPO,CL0223,5,4,2025-03-29,UserC
L029919,P102953,NY,PPO,CL0891,5,3,2025-04-15,UserB
L029920,P102953,NY,PPO,CL0067,5,5,2025-05-10,UserC
L029921,P102953,NY,PPO,CL0987,5,4,2025-09-29,UserA
L029922,P102953,NY,PPO,CL0437,5,2,2025-01-14,UserC
L029923,P102953,NY,PPO,CL0641,5,4,2025-05-08,UserA
L029924,P102954,MA,PPO,CL0349,3,5,2025-03-01,UserB
L029925,P102954,MA,PPO,CL0915,3,4,2025-08-15,UserC
L029926,P102954,MA,PPO,CL0539,3,3,2025-01-17,UserB
L029927,P102954,MA,PPO,CL0413,3,5,2025-02-14,System
L029928,P102954,MA,PPO,CL0190,3,2,2025-02-07,System
L029929,P102954,MA,PPO,CL0073,3,5,2025-05-04,UserB
L029930,P102955,CT,POS,CL0034,4,5,2025-12-26,UserA
L029931,P102955,CT,POS,CL0080,4,4,2025-03-05,UserC
L029932,P102955,CT,POS,CL0095,4,1,2025-09-10,UserB
L029933,P102955,CT,POS,CL0187,4,5,2025-09-19,UserA
L029934,P102955,CT,POS,CL0458,4,2,2025-04-22,UserC
L029935,P102955,CT,POS,CL0624,4,4,2025-04-12,UserB
L029936,P102955,CT,POS,CL0848,4,5,2025-02-18,UserB
L029937,P102955,CT,POS,CL0085,4,4,2025-10-04,UserA
L029938,P102955,CT,POS,CL0707,4,4,2025-08-15,UserC
L029939,P102955,CT,POS,CL0805,4,2,2025-01-23,UserC
L029940,P102955,CT,POS,CL0657,4,3,2025-11-28,UserA
L029941,P102956,MA,HMO,CL0803,1,3,2025-07-04,UserB
L029942,P102956,MA,HMO,CL0404,1,2,2025-03-05,UserA
L029943,P102956,MA,HMO,CL0033,1,4,2025-06-06,UserA
L029944,P102956,MA,HMO,CL0507,1,2,2025-10-10,UserB
L029945,P102956,MA,HMO,CL0734,1,5,2025-05-29,UserC
L029946,P102956,MA,HMO,CL0724,1,4,2025-11-23,System
L029947,P102956,MA,HMO,CL0483,1,4,2025-12-29,System
L029948,P102956,MA,HMO,CL0913,1,1,2025-06-18,UserA
L029949,P102956,MA,HMO,CL0842,1,5,2025-05-13,UserC
L029950,P102956,MA,HMO,CL0123,1,1,2025-11-10,UserB
L029951,P102956,MA,HMO,CL0247,1,1,2025-05-12,UserC
L029952,P102956,MA,HMO,CL0092,1,3,2025-07-16,UserA
L029953,P102956,MA,HMO,CL0387,1,1,2025-05-15,UserC
L029954,P102957,NY,POS,CL0331,1,4,2025-02-04,UserC
L029955,P102957,NY,POS,CL0317,1,2,2025-08-08,UserB
L029956,P102957,NY,POS,CL0023,1,2,2025-07-04,System
L029957,P102957,NY,POS,CL0257,1,1,2025-01-05,UserC
L029958,P102957,NY,POS,CL0747,1,5,2025-03-12,UserC
L029959,P102957,NY,POS,CL0240,1,1,2025-12-08,System
L029960,P102957,NY,POS,CL0909,1,2,2025-08-29,UserC
L029961,P102957,NY,POS,CL0872,1,2,2025-12-17,UserC
L029962,P102957,NY,POS,CL0802,1,5,2025-10-24,UserC
L029963,P102957,NY,POS,CL0750,1,4,2025-11-27,System
L029964,P102957,NY,POS,CL0937,1,4,2025-07-12,UserA
L029965,P102957,NY,POS,CL0163,1,5,2025-06-17,System
L029966,P102957,NY,POS,CL0982,1,5,2025-12-05,System
L029967,P102958,PA,POS,CL0612,4,1,2025-08-24,UserA
L029968,P102958,PA,POS,CL0152,4,5,2025-10-21,UserB
L029969,P102958,PA,POS,CL0876,4,5,2025-10-25,System
L029970,P102958,PA,POS,CL0983,4,1,2025-09-05,UserC
L029971,P102958,PA,POS,CL0510,4,1,2025-06-14,UserB
L029972,P102958,PA,POS,CL0210,4,5,2025-11-08,UserB
L029973,P102958,PA,POS,CL0899,4,5,2025-03-12,UserA
L029974,P102958,PA,POS,CL0562,4,1,2025-08-19,UserB
L029975,P102959,NJ,EPO,CL0697,4,1,2025-02-24,UserC
L029976,P102959,NJ,EPO,CL0662,4,4,2025-07-01,UserB
L029977,P102959,NJ,EPO,CL0471,4,1,2025-01-22,UserC
L029978,P102959,NJ,EPO,CL0581,4,4,2025-10-10,UserA
L029979,P102959,NJ,EPO,CL0926,4,1,2025-04-15,UserB
L029980,P102959,NJ,EPO,CL0500,4,4,2025-06-24,System
L029981,P102959,NJ,EPO,CL0372,4,1,2025-10-21,UserA
L029982,P102959,NJ,EPO,CL0519,4,2,2025-02-08,UserA
L029983,P102959,NJ,EPO,CL0441,4,5,2025-03-01,UserC
L029984,P102959,NJ,EPO,CL0676,4,1,2025-10-27,UserA
L029985,P102959,NJ,EPO,CL0638,4,5,2025-10-26,System
L029986,P102959,NJ,EPO,CL0717,4,2,2025-07-31,UserB
L029987,P102959,NJ,EPO,CL0964,4,2,2025-06-04,UserB
L029988,P102960,FL,EPO,CL0048,5,1,2025-06-22,UserB
L029989,P102960,FL,EPO,CL0067,5,2,2025-01-23,UserC
L029990,P102960,FL,EPO,CL0912,5,4,2025-08-28,System
L029991,P102960,FL,EPO,CL0291,5,2,2025-07-28,UserC
L029992,P102960,FL,EPO,CL0499,5,4,2025-05-02,UserB
L029993,P102960,FL,EPO,CL0856,5,3,2025-09-10,UserB
L029994,P102960,FL,EPO,CL0993,5,2,2025-05-21,System
L029995,P102961,MA,HMO,CL0803,4,3,2025-12-06,UserC
L029996,P102961,MA,HMO,CL0404,4,2,2025-12-28,System
L029997,P102961,MA,HMO,CL0033,4,4,2025-11-16,UserB
L029998,P102961,MA,HMO,CL0507,4,2,2025-06-02,System
L029999,P102961,MA,HMO,CL0734,4,5,2025-08-02,System
L030000,P102961,MA,HMO,CL0724,4,4,2025-11-04,UserC
L030001,P102961,MA,HMO,CL0483,4,4,2025-02-17,UserC
L030002,P102961,MA,HMO,CL0913,4,1,2025-11-13,System
L030003,P102961,MA,HMO,CL0842,4,5,2025-01-17,UserA
L030004,P102961,MA,HMO,CL0123,4,1,2025-10-23,UserA
L030005,P102961,MA,HMO,CL0247,4,1,2025-11-27,UserC
L030006,P102961,MA,HMO,CL0092,4,3,2025-12-11,UserB
L030007,P102961,MA,HMO,CL0387,4,1,2025-03-10,UserB
L030008,P102962,CT,HMO,CL0464,3,4,2025-03-26,UserC
L030009,P102962,CT,HMO,CL0758,3,3,2025-10-09,UserC
L030010,P102962,CT,HMO,CL0043,3,5,2025-07-27,System
L030011,P102962,CT,HMO,CL0902,3,4,2025-02-09,UserB
L030012,P102962,CT,HMO,CL0331,3,2,2025-04-06,UserA
L030013,P102962,CT,HMO,CL0528,3,2,2025-09-07,UserC
L030014,P102962,CT,HMO,CL0508,3,1,2025-05-16,UserC
L030016,P102962,CT,HMO,CL0709,3,4,2025-10-28,UserB
L030017,P102962,CT,HMO,CL0881,3,2,2025-09-30,UserA
L030018,P102962,CT,HMO,CL0248,3,5,2025-06-18,UserC
L030019,P102962,CT,HMO,CL0631,3,1,2025-11-29,UserA
L030020,P102963,CT,EPO,CL0970,5,4,2025-07-17,System
L030021,P102963,CT,EPO,CL0928,5,1,2025-12-13,System
L030022,P102963,CT,EPO,CL0979,5,5,2025-04-16,UserC
L030023,P102963,CT,EPO,CL0426,5,4,2025-04-11,System
L030024,P102963,CT,EPO,CL0201,5,3,2025-12-25,UserB
L030025,P102963,CT,EPO,CL0803,5,5,2025-08-23,UserB
L030026,P102963,CT,EPO,CL0874,5,4,2025-10-07,UserB
L030027,P102963,CT,EPO,CL0859,5,3,2025-11-25,UserA
L030028,P102963,CT,EPO,CL0635,5,1,2025-04-16,UserB
L030029,P102963,CT,EPO,CL0547,5,4,2025-02-04,UserA
L030030,P102963,CT,EPO,CL0377,5,3,2025-06-06,UserC
L030031,P102964,OH,EPO,CL0563,2,1,2025-09-30,UserC
L030032,P102964,OH,EPO,CL0049,2,2,2025-08-28,UserB
L030033,P102964,OH,EPO,CL0354,2,4,2025-07-26,UserB
L030034,P102964,OH,EPO,CL0026,2,3,2025-09-02,UserC
L030035,P102964,OH,EPO,CL0435,2,5,2025-04-03,UserA
L030036,P102964,OH,EPO,CL0837,2,3,2025-04-19,UserA
L030037,P102964,OH,EPO,CL0182,2,4,2025-11-02,UserA
L030038,P102964,OH,EPO,CL0332,2,4,2025-04-24,System
L030039,P102964,OH,EPO,CL0473,2,5,2025-01-24,System
L030042,P102964,OH,EPO,CL0692,2,1,2025-09-24,UserC
L030043,P102964,OH,EPO,CL0841,2,3,2025-12-21,UserB
L030044,P102965,NJ,EPO,CL0697,3,1,2025-07-28,UserC
L030045,P102965,NJ,EPO,CL0662,3,4,2025-02-24,System
L030046,P102965,NJ,EPO,CL0471,3,1,2025-01-27,UserB
L030047,P102965,NJ,EPO,CL0581,3,4,2025-11-19,UserA
L030048,P102965,NJ,EPO,CL0926,3,1,2025-01-02,UserC
L030049,P102965,NJ,EPO,CL0500,3,4,2025-03-09,UserA
L030050,P102965,NJ,EPO,CL0372,3,1,2025-05-28,System
L030051,P102965,NJ,EPO,CL0519,3,2,2025-11-15,UserA
L030052,P102965,NJ,EPO,CL0441,3,5,2025-11-24,UserA
L030053,P102965,NJ,EPO,CL0676,3,1,2025-05-10,UserB
L030054,P102965,NJ,EPO,CL0638,3,5,2025-03-24,UserA
L030055,P102965,NJ,EPO,CL0717,3,2,2025-02-11,UserA
L030057,P102966,IL,EPO,CL0283,5,2,2025-06-06,UserA
L030058,P102966,IL,EPO,CL0714,5,1,2025-04-17,UserC
L030059,P102966,IL,EPO,CL0908,5,4,2025-10-11,UserA
L030060,P102966,IL,EPO,CL0770,5,3,2025-07-07,UserC
L030061,P102966,IL,EPO,CL0164,5,1,2025-04-15,UserB
L030062,P102966,IL,EPO,CL0159,5,2,2025-04-22,UserC
L030063,P102966,IL,EPO,CL0107,5,4,2025-05-13,UserC
L030064,P102966,IL,EPO,CL0325,5,1,2025-09-28,UserB
L030066,P102966,IL,EPO,CL0767,5,2,2025-03-14,System
L030067,P102966,IL,EPO,CL0683,5,3,2025-12-12,UserC
L030068,P102966,IL,EPO,CL0531,5,3,2025-10-20,UserB
L030069,P102966,IL,EPO,CL0946,5,2,2025-05-23,UserA
L030070,P102966,IL,EPO,CL0557,5,5,2025-09-17,System
L030071,P102967,TX,EPO,CL0837,5,3,2025-09-02,UserA
L030072,P102967,TX,EPO,CL0842,5,4,2025-12-06,UserA
L030073,P102967,TX,EPO,CL0898,5,5,2025-06-04,UserB
L030075,P102967,TX,EPO,CL0743,5,4,2025-03-01,System
L030076,P102967,TX,EPO,CL0490,5,5,2025-03-27,UserB
L030077,P102967,TX,EPO,CL0909,5,2,2025-07-11,UserC
L030078,P102967,TX,EPO,CL0206,5,5,2025-11-23,System
L030079,P102967,TX,EPO,CL0636,5,4,2025-07-01,UserA
L030080,P102967,TX,EPO,CL0307,5,1,2025-10-14,UserC
L030081,P102967,TX,EPO,CL0950,5,5,2025-09-30,System
L030082,P102968,NY,POS,CL0331,1,4,2025-09-12,UserA
L030083,P102968,NY,POS,CL0317,1,2,2025-01-07,System
L030084,P102968,NY,POS,CL0023,1,2,2025-05-06,System
L030085,P102968,NY,POS,CL0257,1,3,2025-03-24,UserB
L030086,P102968,NY,POS,CL0747,1,5,2025-01-28,UserB
L030087,P102968,NY,POS,CL0240,1,1,2025-09-23,UserC
L030088,P102968,NY,POS,CL0909,1,2,2025-10-10,System
L030089,P102968,NY,POS,CL0872,1,2,2025-09-08,UserC
L030090,P102968,NY,POS,CL0802,1,5,2025-07-07,UserA
L030091,P102968,NY,POS,CL0750,1,4,2025-10-26,UserB
L030092,P102968,NY,POS,CL0937,1,4,2025-03-10,UserB
L030093,P102968,NY,POS,CL0163,1,5,2025-11-15,UserC
L030094,P102968,NY,POS,CL0982,1,5,2025-11-22,UserC
L030095,P102969,IL,HMO,CL0828,5,4,2025-04-09,UserB
L030096,P102969,IL,HMO,CL0701,5,3,2025-07-12,UserC
L030097,P102969,IL,HMO,CL0276,5,5,2025-08-15,System
L030098,P102969,IL,HMO,CL0378,5,4,2025-07-01,UserA
L030099,P102969,IL,HMO,CL0329,5,5,2025-11-23,UserC
L030100,P102969,IL,HMO,CL0681,5,5,2025-04-03,UserA
L030101,P102969,IL,HMO,CL0476,5,2,2025-05-23,System
L030102,P102969,IL,HMO,CL0155,5,4,2025-07-22,UserA
L030103,P102969,IL,HMO,CL0696,5,4,2025-05-12,UserB
L030104,P102969,IL,HMO,CL0347,5,1,2025-09-24,UserA
L030105,P102969,IL,HMO,CL0157,5,5,2025-05-14,UserC
L030106,P102969,IL,HMO,CL0249,5,3,2025-06-28,UserC
L030107,P102970,OH,POS,CL0509,3,1,2025-07-05,UserB
L030108,P102970,OH,POS,CL0122,3,2,2025-01-18,UserB
L030109,P102970,OH,POS,CL0569,3,2,2025-11-19,System
L030110,P102970,OH,POS,CL0366,3,3,2025-04-07,UserB
L030111,P102970,OH,POS,CL0013,3,1,2025-02-03,UserA
L030112,P102970,OH,POS,CL0391,3,3,2025-10-27,UserA
L030113,P102971,NY,POS,CL0331,4,4,2025-12-17,UserA
L030114,P102971,NY,POS,CL0317,4,2,2025-07-06,UserA
L030116,P102971,NY,POS,CL0257,4,1,2025-04-21,UserB
L030117,P102971,NY,POS,CL0747,4,5,2025-09-04,System
L030118,P102971,NY,POS,CL0240,4,1,2025-03-12,System
L030119,P102971,NY,POS,CL0909,4,2,2025-11-05,UserC
L030120,P102971,NY,POS,CL0872,4,2,2025-11-23,UserA
L030121,P102971,NY,POS,CL0802,4,5,2025-07-31,UserB
L030122,P102971,NY,POS,CL0750,4,4,2025-11-05,UserC
L030124,P102971,NY,POS,CL0163,4,5,2025-06-26,UserA
L030126,P102972,NJ,PPO,CL0327,3,3,2025-01-19,System
L030127,P102972,NJ,PPO,CL0023,3,5,2025-11-18,UserB
L030129,P102972,NJ,PPO,CL0618,3,3,2025-07-28,UserB
L030130,P102972,NJ,PPO,CL0045,3,4,2025-08-04,System
L030131,P102972,NJ,PPO,CL0155,3,4,2025-07-20,System
L030132,P102972,NJ,PPO,CL0306,3,5,2025-09-14,UserC
L030133,P102972,NJ,PPO,CL0806,3,3,2025-04-16,UserB
L030134,P102972,NJ,PPO,CL0689,3,1,2025-11-07,UserC
L030135,P102972,NJ,PPO,CL0593,3,2,2025-09-28,System
L030136,P102973,OH,POS,CL0509,2,1,2025-09-28,UserC
L030137,P102973,OH,POS,CL0122,2,2,2025-05-01,UserC
L030138,P102973,OH,POS,CL0569,2,2,2025-09-02,UserB
L030139,P102973,OH,POS,CL0366,2,3,2025-03-07,UserB
L030141,P102973,OH,POS,CL0391,2,3,2025-05-17,UserA
L030142,P102974,NY,EPO,CL0077,5,4,2025-07-13,UserA
L030143,P102974,NY,EPO,CL0852,5,1,2025-07-13,UserB
L030144,P102974,NY,EPO,CL0877,5,5,2025-05-26,System
L030145,P102974,NY,EPO,CL0311,5,3,2025-05-25,UserA
L030146,P102974,NY,EPO,CL0729,5,4,2025-03-13,System
L030147,P102974,NY,EPO,CL0755,5,5,2025-12-20,UserB
L030148,P102974,NY,EPO,CL0687,5,3,2025-07-11,System
L030149,P102974,NY,EPO,CL0710,5,2,2025-02-13,UserC
L030150,P102974,NY,EPO,CL0464,5,4,2025-06-06,System
L030151,P102974,NY,EPO,CL0133,5,2,2025-01-16,UserB
L030152,P102975,NJ,EPO,CL0697,5,1,2025-03-19,UserA
L030153,P102975,NJ,EPO,CL0662,5,4,2025-02-21,UserC
L030154,P102975,NJ,EPO,CL0471,5,1,2025-01-02,UserA
L030155,P102975,NJ,EPO,CL0581,5,4,2025-08-20,System
L030157,P102975,NJ,EPO,CL0500,5,4,2025-05-12,UserB
L030158,P102975,NJ,EPO,CL0372,5,1,2025-02-21,UserA
L030159,P102975,NJ,EPO,CL0519,5,2,2025-10-24,UserC
L030161,P102975,NJ,EPO,CL0676,5,1,2025-01-31,UserB
L030162,P102975,NJ,EPO,CL0638,5,5,2025-06-04,System
L030163,P102975,NJ,EPO,CL0717,5,2,2025-05-01,UserC
L030164,P102975,NJ,EPO,CL0964,5,2,2025-02-20,UserC
L030165,P102976,CA,PPO,CL0774,5,2,2025-04-05,System
L030166,P102976,CA,PPO,CL0671,5,4,2025-06-25,UserA
L030167,P102976,CA,PPO,CL0036,5,5,2025-01-11,UserA
L030168,P102976,CA,PPO,CL0869,5,1,2025-01-12,System
